id,title,price,location,size,bedrooms,bathrooms
3915387,شقة للبيع في برج اللؤلؤة بأرخص سعر داخل البرج,"300,000",نهاية شارع الحنفية البيطاش,100 متر²,3,1
3962198,فرصة لن تعوض شقه للبيع الربع الأول من البيطاش,"350,000",قريبه من الرئيسى الربع الأول من البيطاش,90 متر²,2,1
4073427,الإسكندرية -البيطاش- منتصف شارع الحي شقة للبيع,"450,000",شارع معروف، البيطاش,120 متر²,2,1
4073413,شقق للبيع فى شارع معروف,"450,000",شارع معروف، البيطاش,120 متر²,2,1
4066369,شاطئ السلام لايف بجوار فيلا حمزه شقة للبيع,"180,000",شارع شاطي السلام، شاطئ النخيل - ٦ اكتوبر,80 متر²,3,1
4069516,شقه بحمام سباحه للسكن الفوري,"190,000",العجمي,60 متر²,1,1
4021746,شقة مساحة 90 متر بشاطي بيانكي البيطاش العجمي الإسكندرية,"295,000",بيانكي، البيطاش,90 متر²,3,1
4000187,الإسكندرية العجمي البيطاش شارع الحنفيه,"245,000",العجمي البحري، العجمي,80 متر²,2,1
3974571,شقة  ببيانكي البيطاش,"260,000",شارع رشدي، البيطاش,60 متر²,1,1
4030382,البيطاش الرئيسي متفرع من اول القاعده شقة للبيع,"1,250,000",شارع القاعدة، البيطاش,150 متر²,1,1
3960680,من المالك مباشر الاسكندريه العجمي البيطاش شهر العسل شارع السلام ٥دقائق من الرئيس,"660,000",من المالك مباشر الاسكندريه العجمي البيطاش شهر العسل شارع السلام ٥دقائق من الرئيسي,145 متر²,3,1
3923624,برج الرحمة ش الصحافة من ش خير الله البيطاش العجمى البحرية,"290,000",العجمي البحري، العجمي,100 متر²,2,1
3829868,شقه للبيع في  بيانكي خطوات من فتح الله ماركت,"900,000",بيانكى,165 متر²,3,2
4024770,شقه مميزه تامه التشطيب والديكور موقع متميز يبعد 100م عن شارع اسكندريه مطروح ك20,"420,000","أبو يوسف, العجمي",125 متر²,3,1
3881729,فرصة شقة مصيف تطل على البحر من المالك، مجهزة بالكامل في الإسكندرية,"250,000",شاطئ السلام المميز ، محافظة الإسكندرية,75 متر²,2,1
3985675,بيانكي شارع ١٧/٨ بيجوار فيلا المحافظ ٥٠ متر للبحر شقة للبيع,"410,000",بيانكي، البيطاش,125 متر²,1,1
3582092,شقق للبيع فى العجمي البحري,"430,000",شارع ريدبكس,120 متر²,3,2
3965202,شقة لقطة بالبيطاش شهر العسل ١٨٠متر لها حصه بالارض,"700,000",البيطاش شهر العسل شارع سيف النصر,180 متر²,3,1
3941579,شقة للبيع سوبر لوكس شارع نصر العرب من الحى واليرنسيسه,"320,000",شارع مسجد نصر العرب متفرع  من شارع الحي وعبد الفتاح الطلخاوي,120 متر²,2,1
3901232,ستوديو مـمـيز لـلـبـيـع 1 غرفة نوم وحمام وريسيبشن بشاطئ النخيل,"210,000",شاطئ النخيل,100 متر²,1,1
3881491,اشتري للبيع فرصه بمنتجع جولدن بالدور الرابع على حمام سباحه تصلح للاستثمار اليومي والسكن الدائم بالاسكندريه الكيلو 21 مدينه 6 اكت,"270,000",شارع رقم 10، شاطئ النخيل - ٦ اكتوبر,90 متر²,2,1
3957916,شقة للبيع 80متر استلام فوري في الهانوفيل,"340,000",الهانوفيل,80 متر²,2,1
4010909,بين اليرنسيسه والحى -العجمى البيطاش,"380,000",الاسكندريه - العجمى -البيطاش,100 متر²,2,1
3933820,شقق سوبر لوكس للبيع فى العجمي البحري,"130,000",العجمي البحري، العجمي,55 متر²,1,1
3932540,شقق لوكس للبيع فى العجمي البحري,"350,000",العجمي البحري، العجمي,110 متر²,1,1
3829892,شقه للبيع ف بيطاش - بيانكي بجوار ماركت فتح الله,"890,000",شقه للبيع ف بيطاش - بيانكي بجوار ماركت فتح الله,218 متر²,4,1
3826857,البيطاش شهر العسل ش بالو,"350,000",شارع شهر العسل، البيطاش,100 متر²,2,1
3909871,شقه ٣ غرف وصاله الدور الاول علوى متشطبه بها عداد كهرباء والمياه عداد مجمع متفرع من شارع السلام البيطاش منطقه هاديه,"250,000",شارع امنمحات الأول ، البيطاش,105 متر²,3,1
4032660,البيطاش شارع أولاد منصور على أول الشارع مطعم كرم الشام شقة للبيع,"550,000",شارع معروف، البيطاش,150 متر²,2,1
4042672,شقة للبيع في بيانكي( تم تنزيل السعر ),"300,000",بيانكي، البيطاش,85 متر²,1,1
3963765,شقه للبيع في الاسكندريه العجمي بيانكي قريبه من شارع 8,"190,000",العجمي البيطاش,60 متر²,1,1
3824084,شقه بالعجمي,"350,000",شاطيء درويش شهر العسل,96 متر²,2,2
4022349,نهايه شارع السلام شارع مسجد الحمد شارع الفلل سابقآ,"350,000",العجمى جميع المرافق تابعه البيطاش نهايه شارع خيرالله امتداد شارع مسجد الفردوس,100 متر²,2,1
4042810,شقق سوبر لوكس فى شارع شهر العسل,"500,000",الاسكندريه العجمى البيطاش شارع شهر العسل شاطىء ميكا عماره بجوار ملعب التنس,110 متر²,3,1
3911015,شقه للبيع ب جامع القويري,"150,000",اخر شارع جامع القويري,90 متر²,2,1
3889219,شقق في العجمي بيانكي ثاني نمره من البحر 50مترا من البحر,"370,000",بيانكي شارع 8,125 متر²,3,1
3959786,فرصة لسرعة البيع (اقل ٨٠ الف علي الاقل عن اللي زيها)شاطئ ميكا,"350,000",العجمي البيطاش شهر العسل مدخل درويش عند شاطئ ميكا,95 متر²,2,2
3989243,شارع عبد الرحمن ميكائيل موازي لشارع النزهة اخر شارع الحي,"190,000",شارع معروف، البيطاش,110 متر²,3,1
3848686,لهواة المساحات الكبيرة شقة بسعر لقطة بالعجمى البيطاش,"220,000",شارع شهر العسل قريب من البيطاش و البحر,140 متر²,2,1
3878722,بدايه الساحل الشمالي ك ٢٢ الزراعييين,"155,000",العجمي البحري، العجمي,80 متر²,1,1
4130918,شقه للبيع 150 متر,"770,000",الاسكندرية - العجمى - البيطاش - شهر العسل اول شارع الصالحين,150 متر²,3,1
4130915,شقه للبيع 130 متر البيطاش,"850,000",الاسكندرية - العجمى - البيطاش,130 متر²,3,1
4130905,شقه للبيع 150 متر,"850,000",الاسكندرية - العجمى - البيطاش,150 متر²,3,2
4130715,شقه للبيع 100 متر,"290,000",الاسكندرية - العجمى - أبو يوسف - أمام شارع التأمين قبلى شارع صيدلية أوريكا,100 متر²,3,1
4130667,شقه للبيع 90 متر,"500,000",الاسكندرية - العجمى - أبو يوسف - شارع موبيلكا موازى لشارع الزهور,90 متر²,2,1
4130661,شقه للبيع 100 متر,"290,000",الاسكندرية - العجمى - أبو يوسف - شارع جمعيه راجل الأعمال,100 متر²,3,1
4130674,شقه للبيع 90 متر,"370,000",الاسكندرية - العجمى - أبو يوسف - شارغ الروضة,90 متر²,2,1
4131680,شقة للبيع بالاسكندرية العجمي 90 متر,"190,000",الاسكندرية العجمي,90 متر²,2,1
4131527,شقه للبيع البيطاش أمام برج العائله,"255,000",البيطاش,90 متر²,2,1
4131524,شقة للبيع بالاسكندرية العجمي 80متر,"300,000",الاسكندرية العجمي,80 متر²,2,1
4130342,شقه للبيع 110 متر,"330,000",الاسكندرية - العجمى - أبو يوسف - شارع أجياد,110 متر²,3,1
4131083,- شقه (٣ غرف # ٢ حمام ) للبيع - ((بـــــشاطي النخيل العجمي ))-,"710,000",6 اكتوبر,120 متر²,3,2
4131082,- دوبلكس  على الشارع الرئيسى مباشرة  KFC للبيع - ((بـــــشاطي النخيل,"580,000",6 اكتوبر,170 متر²,2,2
4131080,شقه فى موقع ممتاز بالاسكندرية شاطئ النخيل  (6 اكتوبر ),"650,000",6 اكتوبر,140 متر²,3,1
4131079,- دوبلكس 300 متر للبيع - ((بـــــشاطي النخيل العجمي ))-,"1,100,000",6 اكتوبر,300 متر²,2,1
4131078,شقه رووعة التشطيب بالاسكندريه(6اكتوبر)  شاطئ النخيل,"590,000",6 اكتوبر,125 متر²,3,2
4131071,شقه بحري خطوات للبحر بشاطئ النخيل تشطيب هاى لوكس,"595,000",6 اكتوبر,120 متر²,3,2
4131068,شقه رووعة التشطيب بالاسكندريه(6اكتوبر)  شاطئ النخيل,"430,000",6 اكتوبر,110 متر²,2,1
4131066,وحده سكنيه للبيع بشاطئ النخيل الاسكندريه العجمى,"750,000",6 اكتوبر,130 متر²,3,1
4131062,شقه للبيع بالاسكندريه(6اكتوبر) شاطئ النخيل تشطيب سوبر لوكس,"195,000",6 اكتوبر,65 متر²,1,1
4131060,شاليه بحري خطوات للبحر بشاطئ النخيل تشطيب هاى لوكس,"495,000",6 اكتوبر,140 متر²,2,1
4131058,شقه بحري خطوات للبحر بشاطئ النخيل تشطيب هااااي لوكس,"520,000",6 اكتوبر,120 متر²,2,1
4131046,شقه للبيع في العجمي البيطاش امتداد شارع شهر العسل مدخل شاطئ اوكسجين,"460,000",الاسكندريه العجمي,130 متر²,2,1
4131040,شقة للبيع تشطيب سوبر لوكس بجميع مشتملاتها بالعجمي,"170,000",الاسكندريه العجمي,70 متر²,2,1
4131073,شقه بحري خطوات للبحر بشاطئ النخيل تشطيب هااااي لوكس  :,"495,000",6 اكتوبر,110 متر²,2,1
4131109,- للبيع  -  ((بـــــشاطي النخيل العجمي ))- وسط جميع الخدمات  المســـــــــــاحه,"1,100,000",النخيل،٦ اكتوبر,250 متر²,5,2
4131114,- شقه للبيع - ((بـــــشاطي النخيل العجمي ))- وسط جميع الخدمات قريب الشارع الرئيس,"390,000",النخيل،٦ اكتوبر,90 متر²,2,1
4131117,شقه بمساحه طابق كامل بالاسكندريه(6اكتوبر)  شاطئ النخيل تشطيب الترا لوكس   كاملة,"880,000",النخيل،٦ اكتوبر,320 متر²,5,2
4131029,للبيع شقة بعمارة ٩ زهراء بيانكى عمارات جابر عبد المنعم . العجمى البحريه,"310,000",الاسكندريه العجمي,120 متر²,2,1
4131121,شقه للبيع بالنخيل تشطيب سوبر لوكس ٢ غرفه ١ حمام و مطبخ امريكاني و شرفه  يوجد اسا,"250,000",النخيل،٦ اكتوبر,55 متر²,2,1
4131124,- للبيع  -  ((بـــــشاطي النخيل العجمي ))- وسط جميع الخدمات  المســـــــــــاحه,"675,000",النخيل،٦ اكتوبر,130 متر²,3,1
4131126,- شقه للبيع - ((بـــــشاطي النخيل العجمي ))- وسط جميع الخدمات وكنتاكى قريب الشار,"690,000",النخيل،٦ اكتوبر,120 متر²,2,1
4131155,شقة تمليك 85 م في الاسكندرية الزراعيين تانى نمرة بحر بانورما,"450,000",العجمي الاسكندرية,85 متر²,2,1
4131128,شقه بحري خطوات للبحر بشاطئ النخيل تشطيب هااااي لوكس   مساحة : 130م  الدور : 2  م,"535,000",النخيل،٦ اكتوبر,130 متر²,2,2
4131148,شقه بجوار الشارع الرئيسي بالاسكندريه(6اكتوبر) شاطئ النخيل تشطيب سوبر لوكس   تصلح,"460,000",النخيل،٦ اكتوبر,115 متر²,2,1
4130984,شقه بحري خطوات للبحر بشاطئ النخيل تشطيب هااااي لوكس,"540,000",6 اكتوبر,120 متر²,2,1
4131130,شقه بحري فى قلب الخدمات خلف فتح الله ماركت بشاطئ النخيل تشطيب هااااي لوكس   مساح,"385,000",النخيل،٦ اكتوبر,100 متر²,2,1
4130982,شقه بالروف بحري فى الشارع الرئيسى امام كنتاكى خطوات للبحر بشاطئ النخيل,"510,000",6 اكتوبر,220 متر²,2,1
4130980,شقه بحري خطوات للبحر بشاطئ النخيل تشطيب هااااي لوكس,"570,000",6 اكتوبر,110 متر²,2,1
4131146,- للبيع  -  ((بـــــشاطي النخيل العجمي ))- وسط جميع الخدمات  المســـــــــــاحه,"680,000",النخيل،٦ اكتوبر,110 متر²,2,1
